item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q106730305,Johnson Tuke,,,,,,false,,,,
Q107400069,Wesley Raminai,,,,,,false,,,,
Q109045965,Tomait Kapili,,,,,,false,,,,
Q112729047,Henry Amuli,,,,,,false,,,,
Q113172045,Saki Soloma,,,,,,false,,,,
Q113499830,Kessy Sawang,NormalRank,Q3711402,Rai Coast District,true,true,true,false,false,true,true
Q113575855,Joseph Watawi,,,,,,false,,,,
Q113833332,Aiye Tambua,,,,,,false,,,,
Q113838856,Kerenga Kua,,,,,,false,,,,
Q113840416,Pogio Ghate,,,,,,false,,,,
Q114497171,Jason Peter,,,,,,false,,,,
Q114497404,Salio Waipo,,,,,,false,,,,
Q114497727,Simon Kilepa,,,,,,false,,,,
Q114498141,Peter Tsiamalili Jnr,,,,,,false,,,,
Q1239419,Don Polye,NormalRank,Q862584,Enga Province,true,true,true,false,false,true,true
Q1312080,John Momis,NormalRank,Q611718,Salamaua,true,true,true,false,false,false,true
Q1381425,Mekere Morauta,NormalRank,Q691,Papua New Guinea,true,false,true,false,false,false,true
Q1385996,Ezekiel Massat,,,,,,false,,,,
Q1631900,Allan Savenat Mesak Marat,,,,,,false,,,,
Q1686476,Jeffrey Nape,,,,,,false,,,,
Q1707366,Joseph Kabui,NormalRank,Q201766,Bougainville Island,true,true,true,false,false,false,true
Q17318820,Rimbink Pato,NormalRank,Q17059190,Wapenamanda District,true,true,true,false,false,true,true
Q17318841,John Pundari,,,,,,false,,,,
Q19630347,Douglas Tomuriesa,,,,,,false,,,,
Q2003366,Rabbie Namaliu,NormalRank,Q753702,East New Britain Province,true,true,true,false,false,false,true
Q2007264,Paias Wingti,,,,,,false,,,,
Q2117670,Puka Temu,,,,,,false,,,,
Q24053597,William Tongamp,,,,,,false,,,,
Q25553147,Sasindran Muthuvel,,,,,,false,,,,
Q27975449,Charles Kauvu Abel,,,,,,false,,,,
Q28086377,Paru Aihi,,,,,,false,,,,
Q28647870,Bob Dadae,NormalRank,Q3711017,Kabwum District,true,true,true,false,false,true,true
Q28911703,Robert Atiyafa,,,,,,false,,,,
Q28911869,Benny Allan,,,,,,false,,,,
Q28962940,Roy Biyama,,,,,,false,,,,
Q28966596,Samuel Basil,,,,,,false,,,,
Q28967536,Peter Ipatas,,,,,,false,,,,
Q28967857,Jeffery Komal,,,,,,false,,,,
Q28967927,Mehrra Minne Kipefa,,,,,,false,,,,
Q29025022,Charlie Benjamin,,,,,,false,,,,
Q29583256,Peter Isoaimo,,,,,,false,,,,
Q29584147,Elias Kapavore,,,,,,false,,,,
Q29650223,Timothy Masiu,,,,,,false,,,,
Q29791586,Joe Lera,,,,,,false,,,,
Q29944026,Richard Mendani,,,,,,false,,,,
Q316264,Michael Somare,NormalRank,Q218768,Rabaul,true,true,true,true,false,false,false
Q3182674,John Waiko,,,,,,false,,,,
Q3372294,Paul Tiensten,,,,,,false,,,,
Q35498105,Walter Schnaubelt,,,,,,false,,,,
Q35553617,Patrick Pruaitch,NormalRank,Q753689,Sandaun Province,true,true,true,false,false,true,true
Q42631708,Julie Soso,,,,,,false,,,,
Q438696,James Tanis,,,,,,false,,,,
Q466818,Bernard Narokobi,,,,,,false,,,,
Q471229,Paulias Matane,NormalRank,Q753702,East New Britain Province,true,true,true,false,false,false,true
Q5106757,Chris Haiveta,,,,,,false,,,,
Q5362021,Theo Zurenuoc,,,,,,false,,,,
Q56043281,Bryan Jared Kramer,NormalRank,Q586673,Madang,true,true,true,false,false,true,true
Q561338,Michael Ogio,NormalRank,Q1775736,North Bougainville District,true,true,false,,,,
Q567469,Ano Pala,,,,,,false,,,,
Q5763004,John Tabinaman,,,,,,false,,,,
Q5959129,Ian Ling-Stuckey,,,,,,false,,,,
Q6138903,James Marape,NormalRank,Q3408680,Tari,true,true,true,false,false,false,true
Q61800967,Gary Juffa,NormalRank,Q691,Papua New Guinea,true,false,true,false,false,true,true
Q6242479,John Kaputin,,,,,,false,,,,
Q6429307,Koni Iguan,,,,,,false,,,,
Q64359181,Robert Agarobe,,,,,,false,,,,
Q64495984,Pila Kole Niningi,,,,,,false,,,,
Q64740152,Davis Steven,,,,,,false,,,,
Q64746326,Nick Kopia Kuman,,,,,,false,,,,
Q64746863,Richard Maru,,,,,,false,,,,
Q64747295,Soroi Eoe,,,,,,false,,,,
Q6833018,Michael Nali,,,,,,false,,,,
Q7147332,Patrick Nisira,,,,,,false,,,,
Q7177816,Peter Charles Yama,,,,,,false,,,,
Q719336,Bill Skate,NormalRank,Q36526,Port Moresby,true,true,true,false,false,false,true
Q7236875,Powes Parkop,NormalRank,Q874935,Manus Province,true,true,false,,,,
Q7407084,Sam Akoitai,NormalRank,Q201766,Bougainville Island,true,true,false,,,,
Q76081730,Raymond Masono,,,,,,false,,,,
Q7960737,Wake Goi,,,,,,false,,,,
Q80070005,John Rosso,,,,,,false,,,,
Q809205,Bart Philemon,NormalRank,Q691,Papua New Guinea,true,false,true,false,false,false,true
Q815326,Belden Namah,,,,,,false,,,,
Q85991458,Justin Tkachenko,NormalRank,Q408,Australia,true,false,false,,,,
Q86450088,Sekie Agisa,,,,,,false,,,,
Q86993820,Kennedy Manziong Wenge,,,,,,false,,,,
Q87466389,Jonny Ananias Alonk,,,,,,false,,,,
Q87476701,Kobby Bomareo,,,,,,false,,,,
Q89778777,Bari Palma,,,,,,false,,,,
Q89782078,Lino Tom,,,,,,false,,,,
Q89783567,Emil Tammur,,,,,,false,,,,
Q89785640,Fabian Pok,,,,,,false,,,,
Q89817169,Francis Galia Maneke,,,,,,false,,,,
Q89906305,Geoffery Kama,,,,,,false,,,,
Q89906797,Ginson Gohehu Saonu,,,,,,false,,,,
Q89910125,Henry Ame,,,,,,false,,,,
Q89911048,John Simon,,,,,,false,,,,
Q89921206,Isi Henry Leonard,,,,,,false,,,,
Q89927590,James Donald,,,,,,false,,,,
Q89992188,Jelta Wong,,,,,,false,,,,
Q89995729,Jimmy Uguro,,,,,,false,,,,
Q90000254,Job Pomat,,,,,,false,,,,
Q90126334,Joe Kuli,,,,,,false,,,,
Q90144728,Joe Sungi,,,,,,false,,,,
Q90556856,William Nakin,,,,,,false,,,,
Q90717210,William Gogl Onglo,,,,,,false,,,,
Q92487179,Kevin Isifu,,,,,,false,,,,
Q92585016,John Luke Crittin,,,,,,false,,,,
Q92587750,Johnson Wapunai,,,,,,false,,,,
Q92594028,Koi Trappe,,,,,,false,,,,
Q92784969,Manasseh Quiz Makiba,,,,,,false,,,,
Q93146040,Philip Undialu,,,,,,false,,,,
Q93348468,William Marra Duma,,,,,,false,,,,
Q93350584,Toboi Awi Yoto,,,,,,false,,,,
Q935472,Silas Atopare,NormalRank,Q498192,Goroka,true,true,true,false,false,false,true
Q950406,Julius Sungmen Chan,NormalRank,Q1401361,Tanga Islands,true,true,true,false,false,false,true
Q96054319,Rainbo Paita,,,,,,false,,,,
Q96056567,William Samb,,,,,,false,,,,
Q96057708,Wera Mori,,,,,,false,,,,
Q96059149,Solan Mirisim,,,,,,false,,,,
Q96130472,Malcolm Kela Smith,NormalRank,Q84,London,true,true,true,false,true,false,false
Q96634095,William Powi,,,,,,false,,,,
Q96638938,Patrick Basa,,,,,,false,,,,
Q96654358,Westly Nukundj,,,,,,false,,,,
Q96655331,Win Bakri Daki,,,,,,false,,,,
Q99525723,Ishmael Toroama,,,,,,false,,,,
Q43274,Charles III,NormalRank,Q42182,Buckingham Palace,true,true,true,false,true,false,false
Q57892,Peter O'Neill,NormalRank,Q644871,Ialibu-Pangia District,true,true,false,,,,
Q58169,Sam Abal,,,,,,false,,,,
Q9682,Elizabeth II,NormalRank,Q124184,Mayfair,true,true,true,false,true,false,false
